,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2022-11-13 18:14:12.357,10622,254,7,100,False,1,car,0 days 00:00:00.268000,0 days 01:13:11.331000,18.90888888888889
1,2022-11-13 18:14:12.518,10666,256,7,100,False,1,car,0 days 00:00:00.429000,0 days 01:13:11.492000,30.357777777777777
2,2022-11-13 18:14:12.878,10859,262,7,100,False,1,car,0 days 00:00:00.789000,0 days 01:13:11.852000,56.55777777777777
3,2022-11-13 18:14:13.078,11017,265,7,100,False,1,car,0 days 00:00:00.989000,0 days 01:13:12.052000,71.27999999999999
4,2022-11-13 18:14:13.238,11094,268,7,100,False,1,car,0 days 00:00:01.149000,0 days 01:13:12.212000,83.1911111111111
5,2022-11-13 18:14:13.558,11244,270,7,100,False,1,car,0 days 00:00:01.469000,0 days 01:13:12.532000,107.1911111111111
6,2022-11-13 18:14:13.758,11362,272,7,100,False,1,car,0 days 00:00:01.669000,0 days 01:13:12.732000,122.30222222222221
7,2022-11-13 18:14:14.237,11468,276,7,100,False,1,car,0 days 00:00:02.148000,0 days 01:13:13.211000,159.02555555555557
8,2022-11-13 18:14:14.437,11481,277,7,100,False,1,car,0 days 00:00:02.348000,0 days 01:13:13.411000,174.41444444444443
9,2022-11-13 18:14:14.677,11545,278,7,100,False,1,car,0 days 00:00:02.588000,0 days 01:13:13.651000,192.9477777777778
10,2022-11-13 18:14:14.877,11543,278,7,100,False,1,car,0 days 00:00:02.788000,0 days 01:13:13.851000,208.39222222222222
11,2022-11-13 18:14:15.317,11639,281,7,100,False,1,car,0 days 00:00:03.228000,0 days 01:13:14.291000,242.73666666666668
12,2022-11-13 18:14:15.477,11639,281,7,100,True,1,car,0 days 00:00:03.388000,0 days 01:13:14.451000,255.22555555555556
13,2022-11-13 18:14:15.637,11005,267,7,4,True,1,car,0 days 00:00:03.548000,0 days 01:13:14.611000,267.09222222222223
14,2022-11-13 18:14:15.877,10165,253,7,0,True,1,car,0 days 00:00:03.788000,0 days 01:13:14.851000,283.9588888888889
15,2022-11-13 18:14:16.277,9661,227,7,0,True,1,car,0 days 00:00:04.188000,0 days 01:13:15.251000,309.18111111111114
16,2022-11-13 18:14:16.517,10501,157,7,4,True,1,car,0 days 00:00:04.428000,0 days 01:13:15.491000,319.64777777777783
