,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2022-11-13 18:14:12.357,11251,247,6,100,False,1,car,0 days 00:00:00.157000,0 days 01:13:11.331000,10.771944444444445
1,2022-11-13 18:14:12.518,11405,253,6,100,False,1,car,0 days 00:00:00.318000,0 days 01:13:11.492000,22.086666666666666
2,2022-11-13 18:14:12.878,11705,259,6,100,False,1,car,0 days 00:00:00.678000,0 days 01:13:11.852000,47.986666666666665
3,2022-11-13 18:14:13.078,11715,262,6,100,False,1,car,0 days 00:00:00.878000,0 days 01:13:12.052000,62.542222222222215
4,2022-11-13 18:14:13.238,11015,264,6,100,False,1,car,0 days 00:00:01.038000,0 days 01:13:12.212000,74.27555555555554
5,2022-11-13 18:14:13.558,10769,268,7,100,False,1,car,0 days 00:00:01.358000,0 days 01:13:12.532000,98.09777777777776
6,2022-11-13 18:14:13.758,10858,269,7,100,False,1,car,0 days 00:00:01.558000,0 days 01:13:12.732000,113.04222222222221
7,2022-11-13 18:14:14.237,10949,276,7,100,False,1,car,0 days 00:00:02.037000,0 days 01:13:13.211000,149.76555555555552
8,2022-11-13 18:14:14.437,11016,277,7,100,False,1,car,0 days 00:00:02.237000,0 days 01:13:13.411000,165.15444444444444
9,2022-11-13 18:14:14.677,11013,279,7,100,False,1,car,0 days 00:00:02.477000,0 days 01:13:13.651000,183.75444444444443
10,2022-11-13 18:14:14.877,11013,280,7,100,False,1,car,0 days 00:00:02.677000,0 days 01:13:13.851000,199.31
11,2022-11-13 18:14:15.317,11153,283,7,100,False,1,car,0 days 00:00:03.117000,0 days 01:13:14.291000,233.8988888888889
12,2022-11-13 18:14:15.477,11153,285,7,100,False,1,car,0 days 00:00:03.277000,0 days 01:13:14.451000,246.5655555555556
13,2022-11-13 18:14:15.637,11153,283,7,100,True,1,car,0 days 00:00:03.437000,0 days 01:13:14.611000,259.1433333333333
14,2022-11-13 18:14:15.877,10873,283,7,0,True,1,car,0 days 00:00:03.677000,0 days 01:13:14.851000,278.01
15,2022-11-13 18:14:16.277,10768,214,7,0,True,1,car,0 days 00:00:04.077000,0 days 01:13:15.251000,301.78777777777776
16,2022-11-13 18:14:16.517,10908,180,5,0,True,1,car,0 days 00:00:04.317000,0 days 01:13:15.491000,313.78777777777776
17,2022-11-13 18:14:16.837,11512,162,4,0,True,1,car,0 days 00:00:04.637000,0 days 01:13:15.811000,328.18777777777774
18,2022-11-13 18:14:17.157,10214,145,3,0,True,1,car,0 days 00:00:04.957000,0 days 01:13:16.131000,341.07666666666665
19,2022-11-13 18:14:17.397,11194,133,3,0,True,1,car,0 days 00:00:05.197000,0 days 01:13:16.371000,349.9433333333333
20,2022-11-13 18:14:17.557,11058,129,2,0,True,1,car,0 days 00:00:05.357000,0 days 01:13:16.531000,355.6766666666667
21,2022-11-13 18:14:17.797,10423,120,2,0,True,1,car,0 days 00:00:05.597000,0 days 01:13:16.771000,363.6766666666667
22,2022-11-13 18:14:17.997,10037,119,2,0,True,1,car,0 days 00:00:05.797000,0 days 01:13:16.971000,370.28777777777776
23,2022-11-13 18:14:18.317,10037,119,2,0,True,1,car,0 days 00:00:06.117000,0 days 01:13:17.291000,380.86555555555555
24,2022-11-13 18:14:18.557,10417,112,2,42,False,1,car,0 days 00:00:06.357000,0 days 01:13:17.531000,388.33222222222224
25,2022-11-13 18:14:18.717,10758,118,2,50,False,1,car,0 days 00:00:06.517000,0 days 01:13:17.691000,393.5766666666667
26,2022-11-13 18:14:18.997,10662,126,2,60,False,1,car,0 days 00:00:06.797000,0 days 01:13:17.971000,403.37666666666667
27,2022-11-13 18:14:19.438,9716,129,3,46,False,1,car,0 days 00:00:07.238000,0 days 01:13:18.412000,419.1791666666667
28,2022-11-13 18:14:19.638,9716,138,3,86,False,1,car,0 days 00:00:07.438000,0 days 01:13:18.612000,426.8458333333333
29,2022-11-13 18:14:19.838,10745,146,3,24,True,1,car,0 days 00:00:07.638000,0 days 01:13:18.812000,434.95694444444445
30,2022-11-13 18:14:20.118,10072,144,3,0,True,1,car,0 days 00:00:07.918000,0 days 01:13:19.092000,446.15694444444443
31,2022-11-13 18:14:20.398,9027,132,3,0,True,1,car,0 days 00:00:08.198000,0 days 01:13:19.372000,456.4236111111111
32,2022-11-13 18:14:20.677,8867,119,3,7,True,1,car,0 days 00:00:08.477000,0 days 01:13:19.651000,465.6461111111111
33,2022-11-13 18:14:21.157,8150,110,3,7,False,1,car,0 days 00:00:08.957000,0 days 01:13:20.131000,480.3127777777778
34,2022-11-13 18:14:21.397,7690,108,3,0,False,1,car,0 days 00:00:09.197000,0 days 01:13:20.371000,487.5127777777777
35,2022-11-13 18:14:21.717,7431,105,3,0,False,1,car,0 days 00:00:09.517000,0 days 01:13:20.691000,496.84611111111104
36,2022-11-13 18:14:21.997,8042,101,3,27,False,1,car,0 days 00:00:09.797000,0 days 01:13:20.971000,504.70166666666665
37,2022-11-13 18:14:22.277,7602,107,3,15,False,1,car,0 days 00:00:10.077000,0 days 01:13:21.251000,513.0238888888889
38,2022-11-13 18:14:22.557,8195,106,3,44,False,1,car,0 days 00:00:10.357000,0 days 01:13:21.531000,521.2683333333333
39,2022-11-13 18:14:22.797,8536,116,3,53,False,1,car,0 days 00:00:10.597000,0 days 01:13:21.771000,529.0016666666667
40,2022-11-13 18:14:22.957,8441,119,3,0,True,1,car,0 days 00:00:10.757000,0 days 01:13:21.931000,534.2905555555556
41,2022-11-13 18:14:23.237,7939,117,3,0,True,1,car,0 days 00:00:11.037000,0 days 01:13:22.211000,543.3905555555556
42,2022-11-13 18:14:23.437,8203,114,3,0,False,1,car,0 days 00:00:11.237000,0 days 01:13:22.411000,549.7238888888888
43,2022-11-13 18:14:23.637,8222,113,3,0,False,1,car,0 days 00:00:11.437000,0 days 01:13:22.611000,556.0016666666666
44,2022-11-13 18:14:23.797,8085,110,3,0,False,1,car,0 days 00:00:11.597000,0 days 01:13:22.771000,560.8905555555555
45,2022-11-13 18:14:24.077,8030,111,3,9,False,1,car,0 days 00:00:11.877000,0 days 01:13:23.051000,569.5238888888888
46,2022-11-13 18:14:24.437,8241,114,3,45,False,1,car,0 days 00:00:12.237000,0 days 01:13:23.411000,580.9238888888888
47,2022-11-13 18:14:24.717,8944,120,3,54,False,1,car,0 days 00:00:12.517000,0 days 01:13:23.691000,590.257222222222
48,2022-11-13 18:14:24.877,9243,122,3,61,False,1,car,0 days 00:00:12.677000,0 days 01:13:23.851000,595.6794444444442
49,2022-11-13 18:14:25.037,9490,128,3,63,False,1,car,0 days 00:00:12.837000,0 days 01:13:24.011000,601.3683333333331
50,2022-11-13 18:14:25.277,9770,133,3,63,False,1,car,0 days 00:00:13.077000,0 days 01:13:24.251000,610.2349999999998
51,2022-11-13 18:14:25.437,10619,140,3,81,False,1,car,0 days 00:00:13.237000,0 days 01:13:24.411000,616.457222222222
52,2022-11-13 18:14:25.678,11022,146,3,76,False,1,car,0 days 00:00:13.478000,0 days 01:13:24.652000,626.2311111111109
53,2022-11-13 18:14:25.918,10170,155,3,83,False,1,car,0 days 00:00:13.718000,0 days 01:13:24.892000,636.5644444444442
54,2022-11-13 18:14:26.158,10082,162,4,95,False,1,car,0 days 00:00:13.958000,0 days 01:13:25.132000,647.3644444444442
55,2022-11-13 18:14:26.438,10726,173,4,100,False,1,car,0 days 00:00:14.238000,0 days 01:13:25.412000,660.8199999999997
56,2022-11-13 18:14:26.758,9026,177,4,0,False,1,car,0 days 00:00:14.558000,0 days 01:13:25.732000,676.5533333333331
57,2022-11-13 18:14:26.918,9026,177,4,0,True,1,car,0 days 00:00:14.718000,0 days 01:13:25.892000,684.4199999999997
58,2022-11-13 18:14:27.078,9026,177,5,0,True,1,car,0 days 00:00:14.878000,0 days 01:13:26.052000,692.2866666666664
59,2022-11-13 18:14:27.397,7608,153,5,0,True,1,car,0 days 00:00:15.197000,0 days 01:13:26.371000,705.8441666666664
60,2022-11-13 18:14:27.557,7765,151,5,10,True,1,car,0 days 00:00:15.357000,0 days 01:13:26.531000,712.5552777777775
61,2022-11-13 18:14:27.757,8660,149,5,37,False,1,car,0 days 00:00:15.557000,0 days 01:13:26.731000,720.8330555555553
62,2022-11-13 18:14:28.237,9810,156,4,76,False,1,car,0 days 00:00:16.037000,0 days 01:13:27.211000,741.6330555555553
